article_id,article_url,article_title,image_number,reference,id,note
LO10016101:1991_22:5,,"Office Seeking, Broglio, and the Pocket Political Guidebooks in Cinquecento and Seicento Venice",140,"A.S.V., Compilazione leggi,b. 71, c. 47",IT:ASVe:0345.,
LO10016101:1991_22:5,,"Office Seeking, Broglio, and the Pocket Political Guidebooks in Cinquecento and Seicento Venice",141,"A.S.V., Compilazione leggi,b. 71, c. 63, decree of the Council of Ten, 21 July 1579.",IT:ASVe:0345.,
LO10016101:1991_22:5,,"Office Seeking, Broglio, and the Pocket Political Guidebooks in Cinquecento and Seicento Venice",142,"A.S.V., Censori,b. 1, Capitolare I, cc. 31-32, from 19 July 1595",IT:ASVe:0335.,
LO10016101:1991_22:5,,"Office Seeking, Broglio, and the Pocket Political Guidebooks in Cinquecento and Seicento Venice",144,"A.S.V., Censori,b. 1, Capitolare II, c. 91v, decree from 9 February 1618.",IT:ASVe:0335.,
LO10016101:1991_22:5,,"Office Seeking, Broglio, and the Pocket Political Guidebooks in Cinquecento and Seicento Venice",147,"A.S.V., Censori,Capitolare II, c. 91v",IT:ASVe:0335.,
LO10016101:1991_22:5,,"Office Seeking, Broglio, and the Pocket Political Guidebooks in Cinquecento and Seicento Venice",154,"A.S.V., Avogaria di Común,reg. 17 - «Speculum Venetae Nobilitatis», c. 81, 21 February 1643.",IT:ASVe:0325.,
LO10016101:1991_22:5,,"Office Seeking, Broglio, and the Pocket Political Guidebooks in Cinquecento and Seicento Venice",164,"A.S.V., Maggior Consiglio,Deliberazioni, reg. 32, c. 69.",IT:ASVe:0010.001.002.,
LO10016101:2002_44:6,http://lbc.archives.world/document/LO10016101/2002_44/253,Simbologia massonica nel giardino veneto tra Settecento e Ottocento,259,"Archivio di Stato di Venezia (d'ora innanzi A.S.Ve.), Presidio di Gowrrio,1825-1829, b.504. fase. XII. 5/10,",IT:ASVe:2006.,
LO10016101:2002_44:6,,Simbologia massonica nel giardino veneto tra Settecento e Ottocento,259,A.S.Ve.: Presidio diCenema 1813. b.3 n. 252,IT:ASVe:2006.,
LO10016101:1992_24:5,http://lbc.archives.world/document/LO10016101/1992_24/210,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",213,"Archivio di Stato di Venezia,
Democrazia,busta 182, filza 11.",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",216,"ASV, Democrazia,busta 119.",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",223,"ASV, Democrazia,busta 88",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",224,"ASV, Democrazia,busta 88.",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",228,"ASV, Democrazia,busta 88.",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",253,"ASV, Democrazia,busta 182, filza 4.",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",255,"ASV, Democrazia,busta 119.",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",260,"ASV, Democrazia,busta 182, filza 11.",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",262,"ASV, Democrazia,busta 182, filza 11.",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",264,"ASV, Democrazia,busta 182, filza 11.",IT:ASVe:1205.,
LO10016101:1992_24:5,,"Cerimonie, feste e canti: lo spettacolo della «democrazia veneziana», dal maggio del 1797 al gennaio del 1798",266,"ASV, Democrazia,busta 182, filza 9.",IT:ASVe:1205.,
LO10015953:1956_58-59:3,http://lbc.archives.world/document/LO10015953/1956_58_59,La partecipazione militare di Venezia alla lega di Cognac,75,"Archivio di Stato di Venezia (A. S. V.), Deliberazioni Senato, Secreta,B. 51, c. 25 r., all’oratore a Boma, 2-6-1526.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,75,"A. S. V., Deliberazioni Consiglio X, Secreta,B. 1, c. 62 v., al prow, gen., 25-5-1526.",IT:ASVe:0045.001.004.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,76,"A. S. V., Delib. Cons. X, Seer.,R. I, e. 62 v., al prow, gen., 25-5-1526.",IT:ASVe:0045.001.004.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,76,"A. S. V., Collegio letl. secr.,f. 10, al prow, gen., 21-6 e 25-6-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,76,")A. S. V., Collegio lett. secr.,f. 10, al prow, gen., 26-6-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,77,"A. S. V., Collegio lett. secr.,f. 10, al provv. gen., 28-6 e 30-6-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,77,"A. S. V., Collegio lett. secr.,f. 10, al seg. in Francia, 19-7-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,78,"A. S. V., Collegio lett. secr.,f. 10, al prow, gen., 10-7; 11-7; 14-7-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,78,"A. S. V., Capi Cons. X lett. secr.f. 1, all’oratore a Roma, 14-7-1526","IT:ASVe:0047.004.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,78,"A. S. V-, Collegio lett. seer.,f. 10, 19-7-1526","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,79,"A. S. V., Collegio lett. secr.,f. 10, al provv. gen., 1-8-1826.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,79,"A. S. V., Collegio lett. secr.,f. 10, al provv. gen. 29-7 e 31-7-1526.",IT:ASVe:0030.020.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,79,"A. S. V., Collegio lett. secr.,f. 10 al duca di Milano, 3-8-1526","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,79,"A. S. V., Collegio lett,. secr.,f. 10 al provv. gen., 17-8-1526","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,79,"A. S. V., Collegio lett. secr.f. 10, al provv. gen., 3-9-1626.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,79,"A. S. V., Collegio lett. secr.f. 10, al provv. gen., 4-9, 9-9-1626.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,80,"A. S. V., Ddib. Senato, Seer.,R. 61, c. 84 v., agli oratori in Francia e Inghilterra, 24-9-1526.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,81,"A. S. V., Collegio letl. secr.,f. 10, al prow, gen., 22-9-1526","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,81,"A. S. V., Collegio hit. secr.,f. 10, al prow, e cap. di Crema, 24-9-1626.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,81,"A. S. V., Collegio lett. secr.,f. 10, al prow, gen., 6-10-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,81,"A. S. V-, Collegio lett. secr.,f. 10, al prow, gen., 24-10-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,82,"A. S. V., Collegio lett. sear.,f. 10, al prow, gen., 29-11-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,82,"A. S. V., Collegio lett. seer.,f. IO, ai prow. gon. Luigi e Piero Pisani, 29-10-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,82,"A. S. V., Collegio lett. secr.,f. 10, al prow, gen., 3-12-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,82,"Δ. S. V., Collegio lett. seer.,f. 10, all’oratore a Borna, 6-12-1526.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,82,"A. S. V., Collegio lett. secr.,f. 10, a Luigi Pisano, 6-12-1626.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,83,"A. S. V., Collegio lett. sea·.,f. 10, ai prow, gen., 11-12-1620 e 14-12-1526.
","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,83,"A. S. V., Collegio left, sear.,f. 10, ai prow, gen., 8-1; 12-1; 16-1-1527.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,83,"A. S. V., Collegio leu. sear.,f. 10, al prow, gen., 17-2, 21-2-1527.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,84,"A. S. V., Delib. Senato, Seer.,R. 51, c. 117, all’oratore in Francia, 5-1-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,84,"A. S. V., Collegio lett. secr.,f. IO, al prow. Contarmi, 17-2-1527.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,84,"A. S. V., Delib. Senato, Secr.,R. 51, c. 121 r., 21-1-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,84,"A. S. V., Collegio lett. secr.,f. 10, all’oratore in Francia, 26-2-1527.","
IT:ASVe:0030.020.
",
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,85,"A. S. V., Ddib. Senato, Secr.,R. 51, c. 126 r., all’orat. a Roma, 4-2-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,86,"A. S. V., Ddib. Senato, Seer.,R. 52, c. 4r., all’oratore in Francia, 21-3-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,86,"A. S. V., Delib. Senato, Seer.R. 52, c. 15 v., all’oratore in Francia, 16-4-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,87,"A. S. V., Delib. Senato, Secr.,R. 52, c. 22 r., all’oratore in Francia, 30-4-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,87,"A. S. V., Delib. Senato, Secr.,R. 52, c. 25 r., all’oratore a Roma, 2-5-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,88,"A. S. V., Delib. Senato, Seor.,R. 52, c. 22 r.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,88,"A. S. V., Delib. Senato, Seer.,R. 52, c. 19 r., al prow. Vitturi, 22-4-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,88,"A. S. V., Delib. Senato, Seer.,R. 52, c. 21 v., all’oratore in Francia, 29-4-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,90,"A. S. V., Delib. Senato, Seer.,R. 62, c. 29 r., al prow. gen. Pisani, 15-5-1627.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,90,"A. S. V., Delib. Senato, Seer.,R. 52, c. 34 v., all’oratore in Francia, 29-6-1627.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,91,"A. S. V., Delib. Consiglio X, Secr.,R. c. 16 v., all’oratore in Francia, 17-6-1527.",IT:ASVe:0045.001.004.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,91,"A. S. V., Delib. Senato, Sear.,R. 52, c. 42 r.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,91,"A. S. V., Delib. Senato, Secr.,R. 62, c. 46 v., ad A. Gavardo in Ravenna, 15-6-1527.",IT:ASVe:0040.005.015.,
LO10015953:1956_58-59:3,,La partecipazione militare di Venezia alla lega di Cognac,92,"A. S. V., Ddib. Consiglio X, Seer.,R. 2, c. 16 v., all’oratore in Francia, 17-6-1627.",IT:ASVe:0045.001.004.,
LO10016101:1986_12:5,http://lbc.archives.world/document/LO10016101/1986_12/198,Venezia e l’aiuto pisano,203,"Archivio di Stato di Venezia, S.C., f. 54",,
LO10016101:1986_12:5,,Venezia e l’aiuto pisano,222,"A.S.VE., S.C.; Guar. doc. 83, p. 413.",,
LO10016101:1986_12:5,,Venezia e l’aiuto pisano,231,"A.S.VE., S.C., r. 64; Guar. doc.. 94, p. 429.",,
LO10015953:1977_108:4,http://lbc.archives.world/document/LO10015953/1977_108/82,Aspetti della cultura urbana nella società veneta del ’5-’6oo - Le Accademie,117,"A. S. V.), Senato. Dispacci Savoia, filza 49. ",IT:ASVe:0040.010.002.018.,
LO10015953:1977_108:4,,Aspetti della cultura urbana nella società veneta del ’5-’6oo - Le Accademie,134,"A. S. V., Senato. Lettere rettori Padova e Padovan, filza 32, lett. del io apr. 1636).",IT:ASVe:0040.010.004.015.,
LO10015953:1977_108:4,,Aspetti della cultura urbana nella società veneta del ’5-’6oo - Le Accademie,135,"A. S. V., Senato Terra, reg. 109, specie le parti del 18 marzo e 1 giugno 1633.",IT:ASVe:0040.005.020.,
LO10015953:1977_108:4,,Aspetti della cultura urbana nella società veneta del ’5-’6oo - Le Accademie,135,"A. S. V., Avogaria di Común, busta 2900/222",IT:ASVe:0325.,
LO10015953:1977_108:4,,Aspetti della cultura urbana nella società veneta del ’5-’6oo - Le Accademie,138,"A. S. V., Senato Terra, regg. 116, c. I57v e 33. c. 335 e 93, c. 69 e 109, c. 30.",IT:ASVe:0040.005.020.,
LO10015953:1977_108:4,,Aspetti della cultura urbana nella società veneta del ’5-’6oo - Le Accademie,138,"A. S. V., Senato Terra, reg. 98, c. 332v.",IT:ASVe:0040.005.020.,
LO10015953:1977_108:4,,Aspetti della cultura urbana nella società veneta del ’5-’6oo - Le Accademie,139,"A. S. V., Senato. Lettere rettori Padova e Padovan, filza 32, lett. del 15 maggio 1637",IT:ASVe:0040.010.004.015.,
LO10015953:1977_108:4,,Aspetti della cultura urbana nella società veneta del ’5-’6oo - Le Accademie,152,"a. S. V., Senato. Lettere Vicenza e Vicentino, filza 31.",IT:ASVe:0040.010.004.021.,
LO10015953:1986_127:3,http://lbc.archives.world/document/LO10015953/1986_127/48,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),48,"Archivio di Stato di Venezia (d’ora innanzi: A.S.V.), Senato Terra, reg. 19, ff. 78 r. - 79 r. ",IT:ASVe:0040.005.020.002.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),48,"A.S.V., Senato Misti, secreta, reg. 54, f. 147 v.",IT:ASVe:0040.005.015.002.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),48,"A.S.V., Senato Terra,reg. 41, ff. 135 r. -137 r.",IT:ASVe:0040.005.020.002.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),49,"A.S.V.' Uff. Catt., B. 134, fase. Per D. Elia Vito, tedesco, f. 13",IT:ASVe:0425.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),49,"A.S.V., lnquisitorato agli ebrei, Carte riguardanti le condotte degli ebrei, B. 45, 1589-1787;",IT:ASVe:0750.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),49,"A.S.V., Senato Terra, reg. 342, f. 23 r.",IT:ASVe:0040.005.020.002.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),50,"A.S.V., Uff. Cali., B. 132, fase. 1759, Lettera del vescovo Da Ponte ai Cattaveri, 1752, 8 magio.",IT:ASVe:0425.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),52,"A.S.V., Collegio, Lettere secrete, F. 45, 1609-1610",IT:ASVe:0030.020.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),53,"A.S.V., Consultori in iure, F. 384, ff. 144 r. -162v.Scritture presentate dai ministri del pontefice nel 1596",IT:ASVe:0295.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),53,"A.S.V., Uff. Catt., capitolare 4, f. 202 r.",IT:ASVe:0425.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),53,"A.S.V., Uff. Catt., B. 135, fase. Ceneda,",IT:ASVe:0425.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),54,"A.S.V., Compilazione leggi, B. 126, fase. Ceneda. ",IT:ASVe:0345.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),54,"A.S.V., Uff. Catt., B. 132, fase. 1759, Lèttera dei Cattaveri al vescovo, 1752, 9 maggio (cattaveri Leonardo Angaran e Francesco Avogaro).",IT:ASVe:0425.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),56," A.S.V., Uff. Catt., B. 132, Lettera dei cattaveri al vescovo di Ceneda, 1767, 6 maggio",IT:ASVe:0425.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),57,"A.S.V., Compilazione leggi B. 126, fase. Ceneda, f. 271",IT:ASVe:0345.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),57,"A.S.V., Uff. Coti., B. 135, fase. Ceneda",IT:ASVe:0425.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),58,"ASM., Compilazione leggi, B. 126, fase. Ceneda, f. 269, Relazione della commissione straordinaria al doge del 1770, 5 dicembre. ",IT:ASVe:0345.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),58,"A.S.V., Consultori in iure, F. 394, f. 1 r.",IT:ASVe:0295.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),59,"A.S.V., Compilazione leggi, B. 126, fase. Ceneda, Relazione della commissione straordnaria al doge del 1769, 9 dicembre.",IT:ASVe:0345.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),59,"A.S.V., Uff. Catt., B. 135, fase. Ceneda, Copia dell’atto 1768, 23 die.",IT:ASVe:0425.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),60,"A.S.V., Off. Catt., B. 135, fase. Ceneda, Copia della testimonianza del parroco Sansoni.",IT:ASVe:0425.,
LO10015953:1986_127:3,,Una vertenza tra i giudici del Cattaver e il vescovo di Ceneda Lorenzo da Ponte in materia di ebrei (1752-1768),61,"A.S.V., Ufficiali al cattaver, B. 135, fase. Ceneda",IT:ASVe:0425.,
RAV0164473:1975_13_2:7,http://lbc.archives.world/document/RAV0164473/1975_13_2/91,Gli Ebrei a Venezia durante la III dominazione Austriaca,92,"A.S.V. (Archivio di Stato, Venezia), Presidenza della Luogotenenza, b. 95; fase. I, 1/66: «Pretesto ratto di Giuditta Castelliera dei Masi ad opera di Caliman Ravenna di Badia».",IT:ASVe:2521.,
RAV0164473:1975_13_2:7,,Gli Ebrei a Venezia durante la III dominazione Austriaca,95," A.S.V., Presidenza della Luogotenenza,b. 95, fase. I, 1/66: «Pretesto ratto di Giuditta Castelliera. ..». Lettera del delegato di Udine alla Presidenza, Udine 2 agosto 1855",IT:ASVe:2521.,
RAV0164473:1975_13_2:7,,Gli Ebrei a Venezia durante la III dominazione Austriaca,95,"A.S.V., Presidenza della Luogotenenza,b. 95, fase. I, 1/66",IT:ASVe:2521.,
RAV0164473:1975_13_2:7,,Gli Ebrei a Venezia durante la III dominazione Austriaca,97,"A.S.V., Presidenza della Luogotenenza,b. 222, fase. V, 6/4, «Sulla definitiva regolazione della condizione civile degli Ebrei», Lettera di Toggenburg al governo generale, n. 4571/8, Venezia 20 settembre 1854.",IT:ASVe:2521.,
RAV0164473:1975_13_2:7,,Gli Ebrei a Venezia durante la III dominazione Austriaca,98,"A.S.V., Presidenza della Luogotenenza,b. 222, fase. V, 6/3, Circolare luogotenenziale alle delegazioni provinciali di Venezia, Padova, Verona, Rovigo, Venezia 5 gennaio 1854.",IT:ASVe:2521.,
RAV0164473:1975_13_2:7,,Gli Ebrei a Venezia durante la III dominazione Austriaca,109,"A.S.V., Presidenza della Luogotenenza,b. 222, fase. V 6/2, Fascicolo «Clementina Finzi ebrea per abbracciare la religione cattolica»,
circolare luogotenenziale alle Delegazioni Provinciali di Venezia, Verona, Udine, Rovigo, Treviso, Vicenza, Belluno e alla Direzione di polizia, n. 1637, Venezia 24 marzo 1853.",IT:ASVe:2521.,
LO10016101:1966_8:8,http://lbc.archives.world/document/LO10016101/1966_8/462,Storiografia e problemi intorno alla vita religiosa e spirituale a Venezia nella prima metà del '500,464,"Archivio di Stato di Venezia, Consultori injure,309, 2.",IT:ASVe:0295.,
LO10016101:1989_18:1,http://lbc.archives.world/document/LO10016101/1989_18/12,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,18,"Archivio di Stato di Venezia [hereafter cited as A.S.V.], Consiglio dei Dieci [hereafter cited as Dieci], Deliberazioni Misti [hereafter cited as Misti], reg. 13, f. 43r).",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,20,"A.S.V., Dieci, Misti,reg. 6, f. 65v",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,20,"A.S.V., Dieci, Misti,reg. 8, f. 9v",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,20,"A.S.V., Dieci, Misti,reg. 14, f. 97v",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,20,"A.S.V., Scuola grande di San Giovanni Evangelista[hereafter cited as San Giovanni], Busta 1 (olim Sala Regina Margherita, ser. 76, voi. 22), ff. 2-2v",IT:ASVe:4110.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,21,"A.S.V., Died, Misti,reg. 5, [1362]",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,21,"A.S.V., Died, Misti,reg. 9, f. 163v [21 April 1417],",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,22,"A.S.V., Died, Misti,reg. 6, f. 39v [26 March 1366]",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,22,"A.S.V., Scuola grande di San Marco [hereafter cited as San Marco], Reg. 8, f. 89r",IT:ASVe:4105.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,22,"A.S.V., Died, Misti,reg. 10, f. 56v [24 March 1423].",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,22,"A.S.V., Died, Misti,reg. 18, f. 57v [24 March 1473]",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,22,"A.S.V., Dieci, Misti, reg. 22, f. 40v [24 March 1484].",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,23,"A.S.V., Died, Misti,reg. 9, f, 50v [26 March 1410],",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,23,"A.S.V., Died, Misti,reg. 17, f. 194r [18 March 1472]",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,23,"A.S.V., Died, Misti,reg. 18, f. 57v [24 March 1473].",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,23,"A.S.V., Died, Misti,reg. 8, f. 50v [9 April 1399], A few days later on 30 April 1399,",IT:ASVe:0045.001.001.001.,
LO10016101:1989_18:1,,The Council of Ten and the Scuole Grandi in Early Renaissance Venice,23,"A.S.V., Dieci, Misti, reg. 8, f. 5lr",IT:ASVe:0045.001.001.001.,
